period,nswprice,nswdemand,vicdemand,class,dates
0.31914899999999996,0.06539,0.45001499999999994,0.422915,1,2016-05-05
0.0,0.06965299999999999,0.343053,0.422915,1,2016-05-05
0.46808500000000003,0.064639,0.519191,0.422915,1,2016-05-05
0.276596,0.044554,0.323416,0.353444,0,2016-05-05
0.6382979999999999,0.101747,0.6307649999999999,0.422915,1,2016-05-05
0.765957,0.089648,0.746653,0.572242,1,2016-05-05
0.87234,0.078209,0.668849,0.422915,0,2016-05-05
0.340426,0.095443,0.560547,0.593993,1,2016-05-05
0.21276599999999998,0.063108,0.19503099999999998,0.422915,0,2016-05-05
0.46808500000000003,0.049988,0.491967,0.6004659999999999,1,2016-05-05
0.702128,0.02648,0.24784299999999998,0.200932,1,2016-05-05
0.06383,0.060765999999999994,0.428593,0.422915,0,2016-05-05
0.14893599999999999,0.026269999999999998,0.181791,0.28638,0,2016-05-05
0.765957,0.073076,0.39958299999999997,0.327033,1,2016-05-05
0.042553,0.08451399999999999,0.550878,0.53651,0,2016-05-05
0.14893599999999999,0.05524199999999999,0.041059,0.422915,0,2016-05-05
0.340426,0.0925,0.55906,0.556189,1,2016-05-05
0.553191,0.087426,0.513538,0.554894,1,2016-05-06
0.787234,0.11708900000000001,0.654716,0.681512,1,2016-05-06
0.382979,0.071664,0.712883,0.627395,1,2016-05-06
0.361702,0.029602,0.277893,0.184878,0,2016-05-06
0.06383,0.050889,0.370128,0.422915,0,2016-05-06
0.276596,0.036868,0.49643000000000004,0.4233560000000001,0,2016-05-06
0.14893599999999999,0.038069,0.27834000000000003,0.37856,0,2016-05-06
0.595745,0.040711000000000004,0.469949,0.422915,0,2016-05-06
0.87234,0.054732,0.406129,0.422915,0,2016-05-06
1.0,0.11591800000000001,0.4114850000000001,0.422915,1,2016-05-06
0.510638,0.089888,0.47009799999999996,0.364578,0,2016-05-06
0.510638,0.063378,0.49940500000000004,0.515795,0,2016-05-06
0.8510639999999999,0.058034,0.36745,0.422915,0,2016-05-06
0.085106,0.037589,0.41326999999999997,0.452874,0,2016-05-06
0.617021,0.028942000000000002,0.503422,0.554894,0,2016-05-06
0.382979,0.057524,0.36507,0.165717,1,2016-05-06
0.255319,0.087426,0.372954,0.422915,0,2016-05-06
0.510638,0.046564999999999995,0.40241,0.258415,0,2016-05-06
0.170213,0.033625999999999996,0.24456999999999998,0.26463000000000003,0,2016-05-06
0.40425500000000003,0.045965,0.426212,0.21361999999999998,0,2016-05-06
0.255319,0.024439,0.152633,0.143708,0,2016-05-06
0.978723,0.029633,0.420411,0.31797,0,2016-05-06
0.723404,0.069143,0.27819099999999997,0.422915,1,2016-05-06
0.46808500000000003,0.117599,0.629426,0.422915,1,2016-05-06
0.9574469999999999,0.040591,0.588515,0.399534,1,2016-05-06
0.9361700000000001,0.074817,0.29515,0.422915,0,2016-05-06
0.340426,0.081272,0.6922050000000001,0.67711,1,2016-05-06
0.680851,0.030143,0.347813,0.305541,0,2016-05-06
0.6382979999999999,0.026060000000000003,0.31687,0.24365599999999998,0,2016-05-07
0.9574469999999999,0.068242,0.42888999999999994,0.422915,0,2016-05-07
0.617021,0.033025,0.358078,0.33350599999999997,0,2016-05-07
0.42553199999999997,0.075297,0.564862,0.356033,1,2016-05-07
0.510638,0.066981,0.25929800000000003,0.422915,0,2016-05-07
0.9148940000000001,0.041792,0.413121,0.34127399999999997,0,2016-05-07
0.87234,0.05305,0.33620900000000004,0.422915,1,2016-05-07
0.680851,0.055572,0.41728699999999996,0.646297,1,2016-05-07
0.553191,0.10691099999999999,0.667658,0.422915,1,2016-05-07
0.702128,0.050919,0.48869399999999996,0.575867,0,2016-05-07
0.553191,0.027561000000000002,0.310027,0.27188,1,2016-05-07
0.255319,0.01318,0.20990799999999998,0.149146,0,2016-05-07
0.46808500000000003,0.081002,0.50476,0.422915,1,2016-05-07
0.06383,0.030802999999999997,0.379203,0.440704,0,2016-05-07
0.723404,0.031404,0.45908999999999994,0.294666,0,2016-05-07
0.276596,0.10538,0.49643000000000004,0.480062,1,2016-05-07
0.8510639999999999,0.053110000000000004,0.363582,0.422915,1,2016-05-07
0.9361700000000001,0.034736,0.406724,0.222683,1,2016-05-07
0.574468,0.041011,0.36328499999999997,0.21413800000000002,0,2016-05-07
0.085106,0.02621,0.138352,0.251165,0,2016-05-07
0.446809,0.084634,0.629575,0.633092,1,2016-05-07
0.21276599999999998,0.027920999999999998,0.194139,0.273692,0,2016-05-07
0.42553199999999997,0.163024,0.56382,0.577421,1,2016-05-07
0.382979,0.06869199999999999,0.5182979999999999,0.590886,0,2016-05-07
0.680851,0.09093899999999999,0.399881,0.422915,1,2016-05-08
0.23404299999999997,0.029963,0.324606,0.328327,0,2016-05-08
0.361702,0.041281,0.648319,0.422915,0,2016-05-08
0.510638,0.036538,0.437072,0.5963229999999999,1,2016-05-08
0.9148940000000001,0.051759000000000006,0.325945,0.422915,0,2016-05-08
0.893617,0.036868,0.624517,0.370792,0,2016-05-08
0.87234,0.025279,0.405534,0.347229,0,2016-05-08
0.8510639999999999,0.063738,0.694882,0.613154,0,2016-05-08
0.8510639999999999,0.09538200000000001,0.68313,0.5888140000000001,1,2016-05-08
0.085106,0.02657,0.166171,0.27239800000000003,0,2016-05-08
0.276596,0.043563,0.435138,0.53651,1,2016-05-08
0.617021,0.074517,0.46548599999999996,0.422915,1,2016-05-08
0.617021,0.041161,0.423683,0.260746,0,2016-05-08
0.9574469999999999,0.049898000000000005,0.407617,0.422915,0,2016-05-08
0.765957,0.029422000000000007,0.34483800000000003,0.191869,0,2016-05-08
0.893617,0.055422000000000006,0.375186,0.422915,0,2016-05-08
0.46808500000000003,0.029332,0.48988400000000004,0.495857,1,2016-05-08
0.574468,0.033115,0.49672700000000003,0.283014,1,2016-05-08
0.9574469999999999,0.029752999999999998,0.444362,0.25738,0,2016-05-08
0.9574469999999999,0.053530999999999995,0.580036,0.446142,0,2016-05-08
0.042553,0.028071,0.133889,0.208959,0,2016-05-08
0.19148900000000002,0.02585,0.204403,0.267219,0,2016-05-08
0.829787,0.048517000000000005,0.525736,0.532885,0,2016-05-08
0.574468,0.056202999999999996,0.45537,0.32806799999999997,1,2016-05-08
0.446809,0.087907,0.54091,0.422915,1,2016-05-08
0.787234,0.28173400000000004,0.6318060000000001,0.550492,1,2016-05-08
0.574468,0.043113,0.476793,0.402382,1,2016-05-08
0.978723,0.027561000000000002,0.45953599999999994,0.460901,0,2016-05-08
0.31914899999999996,0.093071,0.556233,0.422915,1,2016-05-08
0.23404299999999997,0.046475,0.375037,0.375194,0,2016-05-08
0.702128,0.048877,0.429634,0.42723999999999995,1,2016-05-08
0.382979,0.062598,0.485867,0.422915,0,2016-05-08
0.510638,0.029182,0.360309,0.24236100000000002,1,2016-05-08
0.446809,0.059355,0.49881000000000003,0.535733,1,2016-05-08
0.42553199999999997,0.026389999999999997,0.52053,0.549456,0,2016-05-08
0.382979,0.041912,0.480512,0.285344,0,2016-05-09
0.574468,0.048487,0.45834600000000003,0.422915,0,2016-05-09
0.680851,0.028792,0.311663,0.23148600000000005,0,2016-05-09
0.021277,0.030473,0.23981,0.169601,0,2016-05-09
0.659574,0.028942000000000002,0.311068,0.232004,1,2016-05-09
0.744681,0.034316,0.530646,0.46659799999999996,1,2016-05-09
0.361702,0.108502,0.598483,0.422915,1,2016-05-09
0.085106,0.05524199999999999,0.060101,0.422915,0,2016-05-09
0.14893599999999999,0.019755,0.147129,0.218022,0,2016-05-09
0.21276599999999998,0.024258000000000002,0.147129,0.170896,0,2016-05-09
0.021277,0.06965299999999999,0.47456099999999996,0.385034,0,2016-05-09
0.085106,0.058965,0.409997,0.472553,0,2016-05-09
0.12766,0.040351,0.153972,0.422915,0,2016-05-09
0.617021,0.12399400000000001,0.525885,0.530295,1,2016-05-09
0.170213,0.053020000000000005,0.09134199999999999,0.422915,0,2016-05-09
1.0,0.050588,0.445254,0.422915,0,2016-05-09
0.31914899999999996,0.079711,0.6734600000000001,0.645262,1,2016-05-09
0.723404,0.076048,0.5334720000000001,0.422915,0,2016-05-09
0.87234,0.027951,0.355995,0.366132,0,2016-05-09
0.553191,0.029242,0.321035,0.28379099999999996,0,2016-05-09
0.21276599999999998,0.045935000000000004,0.294555,0.304247,1,2016-05-09
0.574468,0.045334,0.466974,0.436044,1,2016-05-09
0.40425500000000003,0.07511699999999999,0.564118,0.422915,1,2016-05-09
0.87234,0.074817,0.525736,0.422915,1,2016-05-09
0.10638299999999999,0.018104,0.244273,0.30838899999999997,0,2016-05-09
0.787234,0.041762,0.8019930000000001,0.422915,0,2016-05-09
0.40425500000000003,0.027620999999999996,0.507141,0.56318,0,2016-05-09
0.510638,0.036748,0.5969949999999999,0.661315,0,2016-05-09
0.10638299999999999,0.075958,0.284588,0.422915,1,2016-05-09
0.10638299999999999,0.066561,0.220619,0.422915,0,2016-05-09
0.0,0.032485,0.403898,0.3739,1,2016-05-09
0.553191,0.069713,0.346028,0.422915,0,2016-05-09
0.510638,0.043532999999999995,0.589259,0.588296,0,2016-05-09
0.021277,0.099616,0.536447,0.422915,1,2016-05-09
0.9361700000000001,0.052270000000000004,0.456561,0.342828,0,2016-05-09
0.361702,0.036657999999999996,0.6991970000000001,0.702227,0,2016-05-09
0.06383,0.044913999999999996,0.277298,0.34671199999999996,0,2016-05-10
0.06383,0.042272000000000004,0.264653,0.422915,0,2016-05-10
0.787234,0.047226,0.829664,0.676334,1,2016-05-10
0.06383,0.038339,0.305713,0.372864,0,2016-05-10
0.31914899999999996,0.029332,0.457453,0.5170899999999999,0,2016-05-10
0.276596,0.028522000000000002,0.444362,0.221388,0,2016-05-10
0.29787199999999997,0.028071,0.46831300000000003,0.44847200000000004,0,2016-05-10
0.5319149999999999,0.16869800000000001,0.65903,0.422915,1,2016-05-10
0.9148940000000001,0.029843,0.336061,0.23588800000000001,0,2016-05-10
0.0,0.059204999999999994,0.392443,0.40264099999999997,0,2016-05-10
0.340426,0.043293,0.332937,0.227861,0,2016-05-10
0.680851,0.095202,0.535852,0.524081,1,2016-05-10
0.46808500000000003,0.035877,0.48438000000000003,0.263335,0,2016-05-10
0.48936199999999996,0.057314,0.50476,0.422915,0,2016-05-10
0.021277,0.084965,0.475602,0.422915,1,2016-05-10
0.893617,0.034496,0.558614,0.48498199999999997,1,2016-05-10
0.8510639999999999,0.090879,0.5185960000000001,0.828068,1,2016-05-10
0.893617,0.041942,0.329961,0.315898,0,2016-05-10
0.085106,0.074276,0.19042,0.422915,0,2016-05-10
0.510638,0.032275,0.555489,0.577939,0,2016-05-10
0.702128,0.028672000000000007,0.33516799999999997,0.314345,0,2016-05-10
0.12766,0.028852,0.337102,0.373382,0,2016-05-10
0.702128,0.074817,0.55906,0.422915,1,2016-05-10
0.893617,0.044464,0.405683,0.377784,0,2016-05-11
0.723404,0.054822,0.602202,0.479285,1,2016-05-11
0.276596,0.077999,0.49018100000000003,0.422915,1,2016-05-11
0.48936199999999996,0.043743000000000004,0.545225,0.537027,0,2016-05-11
0.14893599999999999,0.033505,0.253496,0.31538099999999997,0,2016-05-11
0.617021,0.048787,0.49657799999999996,0.422915,0,2016-05-11
0.19148900000000002,0.0,0.24918200000000001,0.241844,0,2016-05-11
0.553191,0.041311,0.404939,0.36380100000000004,0,2016-05-11
0.14893599999999999,0.045094,0.219875,0.34127399999999997,0,2016-05-11
0.6382979999999999,0.052989999999999995,0.468164,0.504402,0,2016-05-11
0.9148940000000001,0.068482,0.318358,0.422915,0,2016-05-11
0.574468,0.06563,0.224784,0.422915,0,2016-05-11
0.617021,0.074817,0.48571899999999996,0.422915,0,2016-05-11
0.765957,0.057464,0.6868489999999999,0.422915,0,2016-05-11
0.446809,0.08706599999999999,0.50357,0.422915,1,2016-05-11
0.170213,0.0396,0.12169,0.16752999999999998,0,2016-05-11
0.12766,0.043532999999999995,0.235198,0.422915,0,2016-05-11
0.978723,0.061065999999999995,0.420113,0.337649,1,2016-05-11
0.9574469999999999,0.040591,0.531092,0.422915,0,2016-05-11
0.8510639999999999,0.041732,0.591639,0.422915,0,2016-05-11
0.170213,0.026930000000000003,0.14936,0.192905,0,2016-05-11
1.0,0.08379400000000001,0.367896,0.422915,1,2016-05-11
0.978723,0.032995,0.470247,0.452097,1,2016-05-11
0.170213,0.051129,0.198007,0.304764,0,2016-05-11
1.0,0.13093,0.48958599999999997,0.422915,1,2016-05-11
0.680851,0.028822000000000007,0.623624,0.543501,0,2016-05-11
0.893617,0.031704,0.4169890000000001,0.394355,0,2016-05-11
0.553191,0.029752999999999998,0.373996,0.321336,0,2016-05-12
0.659574,0.048187,0.236983,0.422915,0,2016-05-12
0.170213,0.040591,0.19755999999999999,0.422915,0,2016-05-12
0.765957,0.093071,0.780571,0.7074050000000001,1,2016-05-12
0.8510639999999999,0.056923,0.23609000000000002,0.422915,1,2016-05-12
0.744681,0.045965,0.459685,0.4029,1,2016-05-12
0.31914899999999996,0.042542,0.29485300000000003,0.208441,0,2016-05-12
0.276596,0.08472400000000001,0.4451060000000001,0.523822,1,2016-05-12
0.680851,0.030083,0.628979,0.592439,0,2016-05-12
0.021277,0.031854,0.26718200000000003,0.256085,0,2016-05-12
0.0,0.050558,0.5410590000000001,0.457017,1,2016-05-12
0.9361700000000001,0.048337,0.286819,0.422915,0,2016-05-12
0.5319149999999999,0.029092000000000007,0.543588,0.568358,1,2016-05-12
0.510638,0.075507,0.633889,0.71595,0,2016-05-12
0.765957,0.045785,0.33516799999999997,0.422915,0,2016-05-12
0.8510639999999999,0.029633,0.343499,0.317452,1,2016-05-12
0.042553,0.066471,0.530497,0.519938,0,2016-05-12
0.021277,0.028161000000000002,0.31925,0.324184,0,2016-05-12
0.829787,0.048487,0.46147,0.422915,0,2016-05-12
0.702128,0.033175,0.432758,0.381409,0,2016-05-12
0.276596,0.031374,0.19503099999999998,0.18591400000000002,0,2016-05-12
0.46808500000000003,0.053350999999999996,0.46950299999999995,0.344381,1,2016-05-12
0.382979,0.029873,0.575275,0.49041899999999994,0,2016-05-12
0.574468,0.028071,0.34483800000000003,0.25893299999999997,0,2016-05-12
0.48936199999999996,0.045785,0.326837,0.422915,0,2016-05-13
0.829787,0.044794,0.479024,0.47358900000000004,0,2016-05-13
0.978723,0.064699,0.454775,0.419731,1,2016-05-13
0.255319,0.06523999999999999,0.35435900000000004,0.422915,1,2016-05-13
0.12766,0.050138,0.274174,0.422915,0,2016-05-13
0.06383,0.047766,0.47352,0.51942,0,2016-05-13
0.40425500000000003,0.074517,0.530794,0.422915,1,2016-05-13
0.702128,0.058394000000000015,0.47247799999999995,0.422915,0,2016-05-13
0.29787199999999997,0.02621,0.243677,0.18099400000000002,0,2016-05-13
0.659574,0.09096900000000001,0.462214,0.422915,1,2016-05-13
0.595745,0.043833,0.467272,0.422915,0,2016-05-13
0.12766,0.074787,0.151592,0.422915,0,2016-05-13
0.9574469999999999,0.086976,0.4140140000000001,0.422915,1,2016-05-13
0.8510639999999999,0.07877999999999999,0.774323,0.637494,1,2016-05-13
0.9148940000000001,0.042452,0.434841,0.33350599999999997,1,2016-05-13
0.893617,0.10949300000000001,0.660369,0.422915,1,2016-05-13
0.021277,0.048487,0.20127899999999999,0.422915,0,2016-05-13
0.510638,0.077939,0.441535,0.422915,0,2016-05-13
0.40425500000000003,0.060976,0.530051,0.4935270000000001,1,2016-05-13
0.744681,0.056442999999999986,0.603838,0.603314,0,2016-05-13
0.8510639999999999,0.02648,0.47203199999999995,0.480321,0,2016-05-13
0.23404299999999997,0.02642,0.324457,0.36742600000000003,0,2016-05-13
0.14893599999999999,0.032815,0.178518,0.285085,0,2016-05-13
0.9361700000000001,0.024919,0.434841,0.321336,0,2016-05-14
0.085106,0.034796,0.270306,0.335836,1,2016-05-14
0.19148900000000002,0.043953,0.238619,0.275764,0,2016-05-14
0.680851,0.027951,0.523654,0.444329,0,2016-05-14
0.48936199999999996,0.068842,0.513538,0.422915,0,2016-05-14
0.680851,0.10285799999999999,0.49226400000000003,0.650181,0,2016-05-14
0.29787199999999997,0.033355,0.34439200000000003,0.262817,1,2016-05-14
0.446809,0.053321,0.506099,0.422915,0,2016-05-14
1.0,0.054732,0.24248699999999998,0.422915,0,2016-05-14
0.29787199999999997,0.06800199999999999,0.611574,0.638011,1,2016-05-14
0.787234,0.082232,0.46206499999999995,0.422915,1,2016-05-14
0.276596,0.028822000000000007,0.431122,0.5618850000000001,1,2016-05-14
0.659574,0.057914,0.4759,0.422915,0,2016-05-14
0.617021,0.089798,0.441238,0.422915,0,2016-05-14
0.87234,0.029092000000000007,0.354954,0.331952,0,2016-05-14
0.978723,0.050288,0.321779,0.422915,1,2016-05-14
0.8510639999999999,0.043593,0.459685,0.409373,0,2016-05-14
0.9361700000000001,0.033325,0.587028,0.441481,0,2016-05-14
0.46808500000000003,0.024559,0.501041,0.24935300000000002,0,2016-05-14
0.9574469999999999,0.088297,0.584052,0.436044,1,2016-05-14
0.808511,0.060226,0.606665,0.5608489999999999,1,2016-05-14
0.6382979999999999,0.07932,0.338292,0.422915,0,2016-05-14
0.808511,0.027531,0.47307299999999997,0.35681,0,2016-05-14
0.361702,0.054311,0.552812,0.502071,1,2016-05-14
0.893617,0.028071,0.39869099999999996,0.319524,0,2016-05-14
0.87234,0.074427,0.294109,0.422915,1,2016-05-14
0.9361700000000001,0.051759000000000006,0.4235350000000001,0.422915,0,2016-05-14
0.14893599999999999,0.067341,0.163195,0.422915,0,2016-05-15
0.8510639999999999,0.095473,0.434246,0.422915,1,2016-05-15
0.276596,0.043683,0.486314,0.422915,0,2016-05-15
0.21276599999999998,0.041191000000000005,0.11083,0.422915,0,2016-05-15
0.29787199999999997,0.028071,0.467718,0.549715,0,2016-05-15
0.21276599999999998,0.029723000000000006,0.15784,0.22527199999999997,0,2016-05-15
0.744681,0.099346,0.48482600000000003,0.422915,1,2016-05-15
0.085106,0.056473,0.343796,0.37623,0,2016-05-15
0.21276599999999998,0.020716,0.093127,0.120663,0,2016-05-15
0.46808500000000003,0.089438,0.512794,0.53884,1,2016-05-15
0.085106,0.018914,0.097441,0.22656700000000002,0,2016-05-15
0.9574469999999999,0.06415900000000001,0.48869399999999996,0.403159,0,2016-05-15
0.21276599999999998,0.041161,0.282356,0.300363,0,2016-05-15
0.085106,0.049688,0.174353,0.422915,0,2016-05-15
0.29787199999999997,0.029122000000000002,0.503124,0.49016099999999996,0,2016-05-15
1.0,0.12303399999999999,0.5117520000000001,0.46789200000000003,1,2016-05-15
0.021277,0.080461,0.591044,0.478767,0,2016-05-15
0.40425500000000003,0.07325599999999999,0.6798569999999999,0.639047,1,2016-05-15
0.12766,0.018194,0.13656600000000002,0.290523,0,2016-05-15
0.10638299999999999,0.054612,0.184469,0.422915,0,2016-05-15
0.021277,0.055512,0.3884260000000001,0.422915,0,2016-05-15
0.29787199999999997,0.056173,0.543439,0.422915,0,2016-05-15
0.42553199999999997,0.036748,0.61083,0.612636,1,2016-05-15
0.12766,0.05524199999999999,0.130616,0.422915,0,2016-05-15
0.46808500000000003,0.064729,0.594912,0.48834799999999995,1,2016-05-15
1.0,0.11405699999999999,0.393633,0.422915,1,2016-05-15
0.787234,0.07676799999999999,0.432163,0.422915,1,2016-05-15
0.42553199999999997,0.082202,0.744421,0.668307,0,2016-05-15
0.0,0.043023,0.41118699999999997,0.405489,0,2016-05-15
0.574468,0.043893,0.480958,0.422915,0,2016-05-15
0.21276599999999998,0.0399,0.278042,0.2913,0,2016-05-16
0.42553199999999997,0.038369,0.580928,0.524081,1,2016-05-16
0.29787199999999997,0.056742999999999995,0.428593,0.50725,0,2016-05-16
0.340426,0.040861,0.6835760000000001,0.617556,0,2016-05-16
0.744681,0.074817,0.463553,0.422915,0,2016-05-16
0.6382979999999999,0.062598,0.338292,0.422915,1,2016-05-16
0.553191,0.030623,0.46950299999999995,0.46789200000000003,1,2016-05-16
0.553191,0.035577,0.528414,0.454946,1,2016-05-16
0.170213,0.058815,0.27834000000000003,0.406007,0,2016-05-16
0.553191,0.032875,0.347813,0.197825,1,2016-05-16
0.361702,0.040080000000000005,0.44956899999999994,0.259969,0,2016-05-16
0.12766,0.041281,0.273728,0.422915,0,2016-05-16
0.042553,0.054280999999999996,0.244273,0.422915,0,2016-05-16
0.42553199999999997,0.0659,0.530497,0.572242,1,2016-05-16
0.765957,0.08163200000000001,0.7994640000000001,0.422915,1,2016-05-16
0.893617,0.106341,0.4199640000000001,0.422915,1,2016-05-16
0.46808500000000003,0.029813,0.5900029999999999,0.6284310000000001,1,2016-05-16
0.723404,0.061307000000000014,0.325201,0.422915,1,2016-05-16
0.255319,0.03993,0.405534,0.360694,0,2016-05-16
0.021277,0.030773000000000002,0.333532,0.383221,1,2016-05-16
0.14893599999999999,0.041341,0.291431,0.422915,0,2016-05-16
0.787234,0.088087,0.840672,0.7529779999999999,1,2016-05-16
0.9574469999999999,0.046716,0.46147,0.30890700000000004,0,2016-05-16
0.87234,0.034286000000000004,0.43127,0.45002600000000004,0,2016-05-17
0.659574,0.064459,0.4518,0.478767,0,2016-05-17
0.9574469999999999,0.053440999999999995,0.433651,0.35370300000000005,1,2016-05-17
0.617021,0.031794,0.325945,0.316157,0,2016-05-17
0.085106,0.064009,0.176584,0.422915,0,2016-05-17
0.0,0.098445,0.396608,0.422915,1,2016-05-17
0.978723,0.040801,0.555192,0.474366,0,2016-05-17
0.14893599999999999,0.043413,0.136864,0.29622,0,2016-05-17
0.617021,0.075177,0.570068,0.643708,0,2016-05-17
0.9574469999999999,0.026869999999999998,0.321035,0.24054899999999999,0,2016-05-17
0.0,0.032305,0.365814,0.360435,0,2016-05-17
0.276596,0.056923,0.205891,0.422915,1,2016-05-17
0.340426,0.080221,0.508182,0.397462,0,2016-05-17
0.553191,0.033535,0.760934,0.554376,1,2016-05-17
0.808511,0.038308999999999996,0.488099,0.496116,1,2016-05-17
0.744681,0.09904500000000001,0.498512,0.422915,1,2016-05-17
0.10638299999999999,0.074817,0.32535,0.416882,1,2016-05-17
0.361702,0.073076,0.502678,0.422915,0,2016-05-17
0.23404299999999997,0.061966999999999994,0.262571,0.422915,1,2016-05-17
0.46808500000000003,0.083584,0.360309,0.422915,1,2016-05-17
1.0,0.07325599999999999,0.23579299999999997,0.422915,0,2016-05-17
0.829787,0.075237,0.755132,0.6248060000000001,1,2016-05-17
0.787234,0.08544500000000001,0.7820590000000001,0.67478,1,2016-05-17
0.9361700000000001,0.034645999999999996,0.288902,0.23692399999999997,0,2016-05-17
0.23404299999999997,0.028251,0.218387,0.21491500000000002,0,2016-05-17
0.29787199999999997,0.054401,0.517257,0.44821300000000003,0,2016-05-17
0.361702,0.029481999999999998,0.572002,0.490937,0,2016-05-17
0.0,0.087396,0.461024,0.4466600000000001,1,2016-05-17
0.808511,0.073736,0.47203199999999995,0.422915,1,2016-05-17
0.0,0.045785,0.21050300000000002,0.422915,0,2016-05-17
0.276596,0.056803,0.127343,0.422915,1,2016-05-18
0.19148900000000002,0.074517,0.205296,0.422915,0,2016-05-18
0.765957,0.041912,0.466082,0.431642,0,2016-05-18
0.042553,0.055332000000000006,0.239661,0.422915,0,2016-05-18
0.595745,0.030352999999999998,0.46147,0.5243399999999999,0,2016-05-18
0.40425500000000003,0.059115,0.5157689999999999,0.422915,1,2016-05-18
0.0,0.05632300000000001,0.419072,0.422915,0,2016-05-18
0.46808500000000003,0.093821,0.572597,0.422915,1,2016-05-18
0.40425500000000003,0.033055,0.75543,0.7040390000000001,0,2016-05-18
0.510638,0.043833,0.362987,0.422915,0,2016-05-18
0.829787,0.06064600000000001,0.577655,0.52667,1,2016-05-18
0.23404299999999997,0.034106,0.204552,0.21180700000000002,1,2016-05-18
0.276596,0.034825999999999996,0.517554,0.591662,1,2016-05-18
0.893617,0.069323,0.277298,0.422915,1,2016-05-18
0.10638299999999999,0.030113,0.147129,0.226825,0,2016-05-18
0.9574469999999999,0.030352999999999998,0.502827,0.373641,1,2016-05-18
0.9574469999999999,0.045485000000000005,0.483041,0.240808,1,2016-05-18
0.255319,0.017143000000000002,0.17018699999999998,0.109529,0,2016-05-18
0.0,0.067731,0.358078,0.422915,0,2016-05-18
0.14893599999999999,0.025338999999999997,0.112615,0.142672,0,2016-05-18
0.276596,0.046475,0.239661,0.23252199999999998,0,2016-05-18
0.510638,0.087366,0.438262,0.422915,0,2016-05-18
0.382979,0.103068,0.735347,0.662351,1,2016-05-18
0.12766,0.059864999999999995,0.302142,0.422915,0,2016-05-18
0.170213,0.064789,0.28191,0.422915,0,2016-05-18
0.787234,0.356371,0.727313,0.503884,1,2016-05-18
0.12766,0.050558,0.342904,0.42749899999999996,0,2016-05-18
0.893617,0.027920999999999998,0.48229700000000003,0.480321,0,2016-05-18
0.723404,0.17743499999999998,0.540018,0.422915,1,2016-05-18
0.9148940000000001,0.09247000000000001,0.420411,0.422915,1,2016-05-18
0.8510639999999999,0.07811900000000001,0.635079,0.49067799999999995,1,2016-05-18
0.12766,0.020626,0.037043,0.072501,0,2016-05-18
0.659574,0.070734,0.517108,0.422915,1,2016-05-18
0.595745,0.023928,0.261678,0.199896,0,2016-05-18
0.382979,0.039330000000000004,0.658137,0.692128,0,2016-05-19
0.14893599999999999,0.035787,0.302291,0.397721,0,2016-05-19
0.361702,0.037228,0.5373399999999999,0.406007,0,2016-05-19
0.9361700000000001,0.042332,0.5903010000000001,0.409632,1,2016-05-19
0.361702,0.037107999999999995,0.59997,0.570171,1,2016-05-19
0.340426,0.10507999999999999,0.566052,0.422915,1,2016-05-19
0.40425500000000003,0.087426,0.566796,0.572501,1,2016-05-19
0.8510639999999999,0.074757,0.791431,0.591403,1,2016-05-19
0.829787,0.042422,0.597739,0.422915,0,2016-05-19
0.06383,0.021706,0.1205,0.286898,0,2016-05-19
0.617021,0.050558,0.529604,0.582341,1,2016-05-19
1.0,0.044134,0.24709899999999999,0.422915,0,2016-05-19
0.9574469999999999,0.044134,0.513389,0.422915,0,2016-05-19
0.787234,0.044433999999999994,0.444957,0.419472,0,2016-05-19
0.23404299999999997,0.056202999999999996,0.099375,0.422915,0,2016-05-19
0.12766,0.011798999999999999,0.184766,0.226825,0,2016-05-19
0.12766,0.011498999999999999,0.24055300000000002,0.295702,0,2016-05-19
0.787234,0.03942,0.425766,0.435526,1,2016-05-19
1.0,0.05743400000000001,0.322523,0.36328299999999997,1,2016-05-19
0.021277,0.046806,0.24100000000000002,0.422915,0,2016-05-19
0.12766,0.029723000000000006,0.22404000000000002,0.294925,0,2016-05-19
0.617021,0.041582,0.441982,0.476696,0,2016-05-20
0.574468,0.034947000000000006,0.600268,0.779648,1,2016-05-20
0.0,0.088777,0.375781,0.455722,1,2016-05-20
0.382979,0.070614,0.5022310000000001,0.422915,1,2016-05-20
0.446809,0.029663,0.702321,0.676334,0,2016-05-20
0.595745,0.028942000000000002,0.561738,0.652512,0,2016-05-20
0.042553,0.032425,0.42294,0.48498199999999997,1,2016-05-20
0.829787,0.038488999999999995,0.533323,0.428534,1,2016-05-20
0.31914899999999996,0.053951,0.563523,0.588296,0,2016-05-20
0.5319149999999999,0.068062,0.32356399999999996,0.422915,1,2016-05-20
0.042553,0.063829,0.5194880000000001,0.496634,1,2016-05-20
0.9361700000000001,0.074817,0.513538,0.422915,1,2016-05-20
0.744681,0.041492,0.424874,0.41248100000000004,1,2016-05-20
0.23404299999999997,0.026539999999999998,0.10339200000000001,0.087778,0,2016-05-20
0.255319,0.102468,0.379203,0.422915,1,2016-05-20
0.382979,0.028432,0.561738,0.49326800000000004,1,2016-05-20
0.617021,0.0529,0.753496,0.7856029999999999,1,2016-05-20
0.744681,0.08961799999999999,0.480958,0.422915,1,2016-05-20
0.31914899999999996,0.10463,0.634037,0.6015020000000001,1,2016-05-20
0.0,0.087877,0.5083310000000001,0.487571,1,2016-05-20
